product_id,description,avg_price,total_units_sold,total_revenue
21935,SUKI  SHOULDER BAG,2.310639913232104,7127,13103.21
22088,PAPER BUNTING COLOURED LACE,3.5205271565495204,4399,13076.88
22553,PLASTERS IN TIN SKULLS,1.9017960288808664,7794,13013.15
22464,HANGING METAL HEART LANTERN,1.9095220125786163,7847,12985.31
48129,DOORMAT TOPIARY,8.565,2087,12927.53
84988,SET OF 72 PINK HEART PAPER DOILIES,2.097966764418377,8305,12913.24
21906,PHARMACIE FIRST AID TIN,8.386713615023474,1786,12879.460000000001
22766,PHOTO FRAME CORNICE,3.1835038759689924,4367,12864.25
22655,VINTAGE RED KITCHEN CABINET,186.32075471698113,76,12845.0
22838,3 TIER CAKE TIN RED AND CREAM,16.882623574144485,894,12837.46
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",7.369304174950297,2384,12764.91
22584,PACK OF 6 PANNETONE GIFT BOXES,2.852374350086655,4989,12739.15
22947,WOODEN ADVENT CALENDAR RED,14.754761904761905,1011,12704.15
22303,COFFEE MUG APPLES DESIGN,2.72731977818854,5439,12701.63
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1.8726793721973094,8913,12654.71
22365,DOORMAT RESPECTABLE HOUSE,9.173187500000001,1950,12524.1
22616,PACK OF 12 LONDON TISSUES,0.4251605231866825,39147,12460.16
21535,RED RETROSPOT SMALL MILK JUG,2.8246795646916563,5057,12456.39
62018,SOMBRERO,1.7956692913385826,9567,12450.85
22623,BOX OF VINTAGE JIGSAW BLOCKS,5.667882136279926,2312,12432.28
22804,CANDLEHOLDER PINK HANGING HEART,3.1330198019801982,4381,12411.64
22144,CHRISTMAS CRAFT LITTLE FRIENDS,2.5934078212290506,5134,12382.47
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,6.266611842105263,2967,12363.97
23174,REGENCY SUGAR BOWL GREEN,4.795123456790124,3055,12342.43
21671,RED SPOT CERAMIC DRAWER KNOB,1.6134520547945204,9488,12339.32
21156,RETROSPOT CHILDRENS APRON,2.3205180533751966,6631,12324.05
22631,CIRCUS PARADE LUNCH BOX,2.497723214285714,6271,12239.9
85042,ANTIQUE LILY FAIRY LIGHTS,4.9809797297297305,2685,12234.56
15056P,EDWARDIAN PARASOL PINK,6.234869565217392,2473,12228.92
22082,RIBBON REEL STRIPES DESIGN,1.8920799180327867,7267,12192.05
21080,SET/20 RED SPOTTY PAPER NAPKINS,0.9671593291404612,15688,12185.39
22301,COFFEE MUG CAT + BIRD DESIGN,3.1771007751937983,5009,12124.78
22192,BLUE DINER WALL CLOCK,8.901544117647058,1426,12104.8
21670,BLUE SPOT CERAMIC DRAWER KNOB,1.6382901554404146,8845,12074.4
20969,RED FLORAL FELTCRAFT SHOULDER BAG,4.244845528455285,3237,12066.52
21937,STRAWBERRY   PICNIC BAG,3.6050832072617247,4100,12038.82
84212,"ASSORTED FLOWER COLOUR ""LEIS""",0.8430935251798561,24794,11961.49
84987,SET OF 36 TEATIME PAPER DOILIES,1.8061029411764706,8138,11864.15
22729,ALARM CLOCK BAKELIKE ORANGE,4.47391935483871,2999,11864.0
22488,NATURAL SLATE RECTANGLE CHALKBOARD,1.9600369913686806,6905,11788.06
23300,GARDENERS KNEELING PAD CUP OF TEA,1.9087597911227152,6809,11785.99
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,5.06049356223176,2883,11762.93
20750,RED/WHITE DOT MINI CASES,7.9983168316831685,1622,11748.16
22791,T-LIGHT GLASS FLUTED ANTIQUE,1.5024827586206897,9458,11728.689999999999
22750,FELTCRAFT PRINCESS LOLA DOLL,4.025092024539878,3125,11697.6
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,5.995530726256984,2381,11696.64
47567B,TEA TIME KITCHEN APRON,6.212670454545455,2166,11683.27
21485,RED SPOT HEART HOT WATER BOTTLE,5.425271149674621,2425,11670.66
22151,PLACE SETTING WHITE HEART,0.5367527173913044,27562,11609.19
21326,AGED GLASS SILVER T-LIGHT HOLDER,0.8101834862385321,17770,11593.86
23581,JUMBO BAG PAISLEY PARK,2.256289855072464,5020,11581.83
21260,FIRST AID TIN,3.8146654275092935,3512,11564.43
22508,DOORSTOP RETROSPOT HEART,4.388196022727272,2880,11561.95
22468,BABUSHKA LIGHTS STRING OF 10,7.8801694915254235,1736,11542.6
48185,DOOR MAT FAIRY CAKE,8.239460154241646,1727,11532.31
22637,PIGGY BANK RETROSPOT,3.0163272120200335,4478,11492.82
22663,JUMBO BAG DOLLY GIRL DESIGN,2.4382778581765554,5764,11465.29
22649,STRAWBERRY FAIRY CAKE TEAPOT,5.7680163599182,2286,11462.58
21172,PARTY METAL SIGN,1.912512664640324,7685,11382.16
22367,CHILDRENS APRON SPACEBOY DESIGN,2.3277620730270905,5734,11365.8
21429,RED GINGHAM ROSE JEWELLERY BOX,2.1040532544378694,6359,11342.25
22988,SOLDIERS EGG CUP,1.4986474501108646,9363,11238.449999999999
22844,VINTAGE CREAM DOG FOOD CONTAINER,10.608028455284552,1181,11199.64
21922,UNION STRIPE WITH FRINGE  HAMMOCK,8.857429305912596,1443,11199.18
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,2.362924901185771,5785,11184.89
22968,ROSE COTTAGE KEEPSAKE BOX,11.719281045751634,1127,11184.82
47599A,PINK PARTY BAGS,2.2879892761394105,5967,11180.57
22795,SWEETHEART RECIPE BOOK STAND,7.921394422310757,1597,11175.81
21868,POTTING SHED TEA MUG,1.6171621621621621,9075,11163.64
22417,PACK OF 60 SPACEBOY CAKE CASES,0.7101066666666667,21451,11159.9
21735,TWO DOOR CURIO CABINET,15.352824427480916,853,11112.85
47591D,PINK FAIRY CAKE CHILDRENS APRON,2.1309473684210527,5952,11103.119999999999
23170,REGENCY TEA PLATE ROSES,2.075707865168539,6857,11097.25
22620,4 TRADITIONAL SPINNING TOPS,1.572578763127188,8181,11073.449999999999
22834,HAND WARMER BABUSHKA DESIGN,2.291513157894737,6792,11072.83
22768,FAMILY PHOTO FRAME CORNICE,10.684241573033708,1158,11064.72
22198,LARGE POPCORN HOLDER,2.061032028469751,6323,11063.4
B,Adjust bad debt,11062.06,1,11062.06
21155,RED RETROSPOT PEG BAG,3.0693126022913257,4003,11060.2
22130,PARTY CONE CHRISTMAS DECORATION,1.8005092592592593,9737,10991.21
21844,RED RETROSPOT MUG,3.266140350877193,3893,10986.43
22694,WICKER STAR,2.4002183908045978,4893,10958.6
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,1.7337589928057555,7671,10949.4
20828,GLITTER BUTTERFLY CLIPS,2.935849358974359,4423,10940.48
22668,PINK BABY BUNTING,3.9153886010362697,3587,10898.05
22667,RECIPE BOX RETROSPOT,3.0047275405007365,3886,10891.7
21907,I'M ON HOLIDAY METAL SIGN,2.2837194337194338,5163,10866.22
22950,36 DOILIES VINTAGE CHRISTMAS,1.5666184971098265,7851,10823.97
37370,RETRO COFFEE MUGS ASSORTED,5.550721442885772,7145,10821.289999999999
23209,LUNCH BAG VINTAGE DOILY,1.8969934640522876,6548,10797.0
21086,SET/6 RED SPOTTY PAPER CUPS,0.8944613583138173,16658,10781.81
21210,SET OF 72 RETROSPOT PAPER  DOILIES,1.7963382594417077,7447,10777.789999999999
22274,FELTCRAFT DOLL EMILY,3.2660060514372162,3773,10770.07
22904,CALENDAR PAPER CUT DESIGN,3.3329550321199144,3467,10755.05
21035,SET/2 RED RETROSPOT TEA TOWELS,4.400216962524654,3335,10684.21
21833,CAMOUFLAGE LED TORCH,2.048943820224719,6239,10681.67
21624,VINTAGE UNION JACK DOORSTOP,6.616987654320988,1771,10641.15
21974,SET OF 36 PAISLEY FLOWER DOILIES,1.989320987654321,7046,10622.15
22064,PINK DOUGHNUT TRINKET POT,2.1429320113314447,6606,10592.66
21524,DOOR MAT SPOTTY HOME SWEET HOME,7.803658536585366,1772,10563.06
48111,DOOR MAT 3 SMILEY CATS,7.77193661971831,1829,10532.27
22179,SET 10 LIGHTS NIGHT OWL,8.223400503778338,1518,10509.880000000001
23209,LUNCH BAG DOILEY PATTERN,1.7325754527162975,6551,10502.19
22302,COFFEE MUG PEARS  DESIGN,2.723233082706767,4926,10492.45
22812,PACK 3 BOXES CHRISTMAS PANNETONE,2.507839643652561,4803,10485.949999999999
21121,SET/10 RED POLKADOT PARTY CANDLES,1.349061224489796,8654,10451.93
21890,S/6 WOODEN SKITTLES IN COTTON BAG,3.727256317689531,3489,10451.6
23208,LUNCH BAG VINTAGE LEAF DESIGN,1.9362038404726736,6308,10441.91
22418,10 COLOUR SPACEBOY PEN,1.015704584040747,12290,10397.33
21982,PACK OF 12 SUKI TISSUES,0.45087431693989066,32086,10395.88
22174,PHOTO CUBE,2.52070796460177,5122,10374.33
22992,REVOLVER WOODEN RULER,2.2714044943820224,5233,10373.99
22725,ALARM CLOCK BAKELIKE CHOCOLATE,4.72523381294964,2518,10324.92
84997B,CHILDRENS CUTLERY RETROSPOT RED,4.4931698113207545,2634,10316.86
22120,WELCOME  WOODEN BLOCK LETTERS,11.28659400544959,1018,10314.19
22089,PAPER BUNTING VINTAGE PAISLEY,3.3832620320855615,3506,10303.35
48194,DOOR MAT HEARTS,7.942389937106918,1700,10298.44
22740,POLKADOT PEN,1.1078985507246375,12049,10293.71
20724,RED SPOTTY CHARLOTTE BAG,1.0489285714285714,11534,10231.44
22380,TOY TIDY SPACEBOY,2.4647971014492756,4964,10217.66
23582,VINTAGE DOILY JUMBO BAG RED,2.2147709923664123,4802,10206.41
22748,POPPY'S PLAYHOUSE KITCHEN,2.4121276595744683,4142,10161.4
21892,TRADITIONAL WOODEN CATCH CUP GAME,1.570631704410012,7826,10151.28
84997C,CHILDRENS CUTLERY POLKADOT BLUE,4.406824034334764,2582,10150.76
22970,LONDON BUS COFFEE MUG,2.730219435736677,4334,10140.6
21033,JUMBO BAG CHARLIE AND LOLA TOYS,3.3389703315881327,4590,10132.11
22966,GINGERBREAD MAN COOKIE CUTTER,1.440776439089692,8219,10131.26
21781,MA CAMPAGNE CUTLERY BOX,16.549700272479562,655,10125.72
84792,ENCHANTED BIRD COATHANGER 5 HOOK,5.2575623800383875,2297,10119.51
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1.5409441233140655,7465,10117.08
22381,TOY TIDY PINK POLKADOT,2.941208053691275,4712,10090.01
23171,REGENCY TEA PLATE GREEN,2.128433420365535,6247,10051.99
21558,SKULL LUNCH BOX WITH CUTLERY,3.2565963431786216,3909,10014.54
21756,BATH BUILDING BLOCK WORD,6.565616438356165,1612,9944.65
22327,ROUND SNACK BOXES SET OF 4 SKULLS,3.8013030303030306,3065,9943.55
23076,ICE CREAM SUNDAE LIP GLOSS,1.35028880866426,8076,9935.76
22131,FOOD CONTAINER SET 3 LOVE HEART,2.551026722925457,5243,9914.89
84880,WHITE WIRE EGG HOLDER,6.7271618037135275,1729,9894.99
22300,COFFEE MUG DOG + BALL DESIGN,3.0111320754716977,4116,9891.4
85232B,SET/3 RUSSIAN DOLL STACKING TINS,5.845614973262033,1968,9867.14
22429,ENAMEL MEASURING JUG CREAM,4.822738853503185,2280,9844.039999999999
20829,GLITTER HANGING BUTTERFLY STRING,2.4219755600814663,4820,9825.02
48184,DOOR MAT ENGLISH ROSE,7.763630769230769,1481,9816.33
21488,RED WHITE SCARF  HOT WATER BOTTLE,4.569120879120879,2384,9784.58
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2.0228301886792455,5440,9765.529999999999
22745,POPPY'S PLAYHOUSE BEDROOM,2.482682584269663,3976,9764.64
79000,MOROCCAN TEA GLASS,1.3779587155963302,11973,9759.91
23240,SET OF 4 KNICK KNACK TINS DOILY,4.541388888888889,2352,9726.48
22549,PICTURE DOMINOES,1.8593767313019391,6521,9718.41
47570B,TEA TIME TABLE CLOTH,11.808805309734513,973,9622.27
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4.037937062937063,2634,9621.970000000001
22840,ROUND CAKE TIN VINTAGE RED,8.261479591836734,1264,9602.6
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,3.7711456859971717,2955,9589.84
23175,REGENCY MILK JUG PINK,3.8787915407854987,3160,9587.15
22978,PANTRY ROLLING PIN,4.3442436974789915,2464,9564.98
85099B,RED RETROSPOT JUMBO BAG,2.143490566037736,5417,9563.89
22381,TOY TIDY PINK RETROSPOT,2.4802912621359225,4553,9529.53
82552,WASHROOM METAL SIGN,1.5468875,6955,9527.16
35961,FOLKART ZINC HEART CHRISTMAS DEC,1.1431424148606812,11430,9514.78
16014,SMALL CHINESE STYLE SCISSOR,0.39526881720430107,29355,9513.1
22767,TRIPLE PHOTO FRAME CORNICE,10.317710437710437,1004,9478.23
22942,CHRISTMAS LIGHTS 10 SANTAS,8.545263157894736,1221,9466.41
82001S,VINYL RECORD FRAME SILVER,4.134126213592233,2639,9463.64
85014A,BLACK/BLUE POLKADOT UMBRELLA,6.3690575916230365,1656,9433.61
21539,RED RETROSPOT BUTTER DISH,5.834232902033272,1856,9408.77
21716,BOYS VINTAGE TIN SEASIDE BUCKET,3.3368737474949897,3709,9397.07
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4.142339688041595,2490,9387.29
21385,IVORY HANGING DECORATION  HEART,1.0488716502115656,10832,9358.94
22357,KINGS CHOICE BISCUIT TIN,5.123658008658009,2073,9352.41
84692,BOX OF 24 COCKTAIL PARASOLS,0.6297456140350877,19085,9336.68
22656,VINTAGE BLUE KITCHEN CABINET,214.86486486486487,45,9290.0
21658,GLASS  BEURRE DISH,5.327878787878788,2225,9271.89
22219,LOVEBIRD HANGING DECORATION WHITE,1.1349401709401707,9771,9270.48
20747,PICCADILLY TEA SET,15.723703703703702,683,9224.92
23319,BOX OF 6 MINI 50'S CRACKERS,2.651167883211679,3720,9219.53
21745,GAOLERS KEYS DECORATIVE GARDEN,3.953394308943089,2699,9201.49
22741,FUNKY DIVA PEN,1.0997610921501706,10652,9173.029999999999
22121,NOEL WOODEN BLOCK LETTERS,6.6425,1481,9167.61
23318,BOX OF 6 MINI VINTAGE CRACKERS,2.7416492146596863,3809,9162.41
23080,RED METAL BOX TOP SECRET,9.339272030651342,1074,9117.62
21933,PINK VINTAGE PAISLEY PICNIC BAG,2.4375316455696203,4116,9087.63
21777,RECIPE BOX WITH METAL HEART,9.097527173913043,1126,9075.51
84030E,ENGLISH ROSE HOT WATER BOTTLE,4.866748466257669,2122,9042.15
22195,LARGE HEART MEASURING SPOONS,2.2512576312576313,5043,9005.64
22989,SET 2 PANTRY DESIGN TEA TOWELS,3.6862698412698416,2811,8999.27
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,3.257576374745417,3553,8987.24
21985,PACK OF 12 HEARTS DESIGN TISSUES,0.4081974248927039,25523,8972.11
22371,AIRLINE BAG VINTAGE TOKYO 78,5.362751091703057,1828,8936.8
22141,CHRISTMAS CRAFT TREE TOP ANGEL,2.595549828178694,3663,8895.21
23322,LARGE WHITE HEART OF WICKER,3.1351398601398603,3069,8878.21
22333,RETROSPOT PARTY BAG + STICKER SET,1.8650121065375302,5648,8857.32
23439,HAND WARMER RED LOVE HEART,2.2266262135922332,3986,8855.51
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,3.9800000000000004,2418,8846.86
22215,CAKE STAND WHITE TWO TIER LACE,9.028802228412257,1085,8809.93
22839,3 TIER CAKE TIN GREEN AND CREAM,18.081206225680933,566,8794.42
20718,RED SPOTTY SHOPPER BAG,1.5206551059730251,7058,8763.09
84839,SWEETHEART KEY CABINET,7.216472081218274,1523,8747.05
20718,RED RETROSPOT SHOPPER BAG,1.7553934191702432,6295,8694.26
20974,12 PENCILS SMALL TUBE SKULL,0.7466,13219,8686.539999999999
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,3.46310843373494,2847,8648.49
22212,FOUR HOOK  WHITE LOVEBIRDS,2.6206428571428573,4024,8642.3
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3.3137987987987993,3234,8624.1
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2.192467771639042,5104,8568.0
21135,VICTORIAN  METAL POSTCARD SPRING,2.0081490384615384,5985,8567.24
22110,BIRD HOUSE HOT WATER BOTTLE,3.8439885496183206,2609,8563.76
23082,SET 6 PAPER TABLE LANTERN HEARTS,4.093564356435643,2328,8558.76
23078,ICE CREAM PEN LIP GLOSS,1.4267315175097277,6831,8553.34
22283,6 EGG HOUSE PAINTED WOOD,9.60413612565445,1032,8533.09
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,2.0303733333333334,5272,8532.17
23256,CHILDRENS CUTLERY SPACEBOY,4.469945054945056,2077,8517.67
21932,SCANDINAVIAN PAISLEY PICNIC BAG,2.427794793261868,3871,8498.61
23493,VINTAGE DOILY TRAVEL SEWING KIT,2.156320754716981,3964,8497.98
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,5.3535057471264365,1983,8489.17
79323LP,LIGHT PINK CHERRY LIGHTS,6.871764705882353,1433,8481.19
22079,RIBBON REEL HEARTS DESIGN,1.9348115942028985,5028,8457.84
85049E,SCANDINAVIAN REDS RIBBONS,1.4771108490566036,6316,8453.47
22078,RIBBON REEL LACE DESIGN,2.4969199178644765,3984,8449.94
22751,FELTCRAFT PRINCESS OLIVIA DOLL,4.140936170212766,2264,8445.97
23321,SMALL WHITE HEART OF WICKER,1.7480124223602485,4716,8438.54
48188,DOOR MAT WELCOME PUPPIES,8.033777777777777,1458,8429.7
21533,RETRO SPOT LARGE MILK JUG,5.504386973180076,1687,8420.28
22358,KINGS CHOICE TEA CADDY,3.872950819672131,2651,8393.61
51008,AFGHAN SLIPPER SOCK PAIR,3.4,2604,8378.8
22329,ROUND CONTAINER SET OF 5 RETROSPOT,2.0815901639344263,5123,8371.05
22628,PICNIC BOXES SET OF 3 RETROSPOT,5.627806267806268,1744,8367.8
22689,DOORMAT MERRY CHRISTMAS RED,9.377509433962263,1092,8366.72
21411,GINGHAM HEART  DOORSTOP RED,4.870365659777424,2090,8352.94
21787,RAIN PONCHO RETROSPOT,1.0369426751592357,10408,8333.11
21934,SKULL SHOULDER BAG,2.1966574965612105,4597,8275.22
21523,DOOR MAT FANCY FONT HOME SWEET HOME,8.55326530612245,1178,8238.8
21874,GIN AND TONIC MUG,1.814602917341977,6332,8209.17
85067,CREAM SWEETHEART WALL CABINET,20.3275,496,8201.99
21533,RETROSPOT LARGE MILK JUG,5.393,1656,8194.59
22055,MINI CAKE STAND  HANGING STRAWBERY,2.162878179384203,4925,8179.19
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,3.90625,2246,8150.63
85049A,TRADITIONAL CHRISTMAS RIBBONS,1.4529264705882352,6151,8114.78
82551,LAUNDRY 15C METAL SIGN,1.6683046357615894,5641,8081.139999999999
22796,PHOTO FRAME 3 CLASSIC HANGING,10.424025157232704,806,8020.45
22738,RIBBON REEL SNOWY VILLAGE,2.1882599999999996,4447,8012.57
21121,SET/10 RED SPOTTY PARTY CANDLES,1.3632142857142857,6561,7990.7699999999995
22504,CABIN BAG VINTAGE RETROSPOT,25.72113043478261,366,7985.03
21122,SET/10 PINK POLKADOT PARTY CANDLES,1.3621779859484777,6543,7962.62
21035,SET/2 RED SPOTTY TEA TOWELS,3.611655011655012,2659,7960.57
22592,CARDHOLDER HOLLY WREATH METAL,4.434281045751634,1980,7956.84
21115,ROSE CARAVAN DOORSTOP,7.740046189376444,1247,7955.84
21769,VINTAGE POST OFFICE CABINET,77.62666666666667,123,7954.87
21527,RETRO SPOT TRADITIONAL TEAPOT,9.134448669201522,1008,7937.910000000001
21154,RED RETROSPOT OVEN GLOVE,1.8798606271777003,5279,7916.58
21116,OWL DOORSTOP,6.772915887850468,1355,7900.01
21875,KINGS CHOICE MUG,1.7020432692307692,6818,7882.08
22466,FAIRY TALE COTTAGE NIGHTLIGHT,2.2937722419928823,4336,7877.84
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,8.88564263322884,946,7875.33
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,11.051226053639846,800,7821.96
21976,PACK OF 60 MUSHROOM CAKE CASES,0.7703626943005181,14570,7792.37
21531,RED RETROSPOT SUGAR JAM BOWL,2.9704948805460747,3152,7791.88
84568,GIRLS ALPHABET IRON ON PATCHES,0.37338709677419357,37066,7788.67
23238,SET OF 4 KNICK KNACK TINS LONDON,4.752158273381295,1849,7771.61
20717,STRAWBERRY SHOPPER BAG,1.5932549019607842,6296,7767.48
20685,DOORMAT RED SPOT,8.040338164251207,1086,7765.42
23204,CHARLOTTE BAG APPLES DESIGN,1.1219453924914675,7976,7741.94
23007,SPACEBOY BABY GIFT SET,15.913423913043477,498,7741.75
21110,LARGE CAKE TOWEL PINK SPOTS,7.420120120120121,1640,7729.37
22784,LANTERN CREAM GAZEBO,5.620080428954424,1551,7727.14
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3.087963576158941,3285,7699.25
22165,"DIAMANTE HEART SHAPED WALL MIRROR,",12.870218181818181,976,7673.73
22550,HOLIDAY FUN LUDO,4.36481220657277,2058,7669.64
22809,SET OF 6 T-LIGHTS SANTA,3.3670680628272254,2568,7664.72
21870,I CAN ONLY PLEASE ONE PERSON MUG,1.5364826498422712,6083,7627.49
22528,GARDENERS KNEELING PAD,1.4907692307692308,5824,7623.41
22669,RED BABY BUNTING,3.627551020408163,2386,7613.94
22493,PAINT YOUR OWN CANVAS SET,1.8342227378190255,4738,7608.12
22991,GIRAFFE WOODEN RULER,2.273655913978495,3887,7604.889999999999
20685,RED SPOTTY COIR DOORMAT,7.999951923076923,1174,7563.34
22588,CARD HOLDER GINGHAM HEART,3.1043032786885245,2747,7559.94
22489,PACK OF 12 TRADITIONAL CRAYONS,0.511937106918239,17916,7548.67
22349,DOG BOWL CHASING BALL DESIGN,4.138275862068966,1817,7537.37
22360,GLASS JAR ENGLISH CONFECTIONERY,3.779718309859155,2501,7529.6
22224,WHITE LOVEBIRD LANTERN,3.6157920792079206,2373,7527.94
85065,CREAM SWEETHEART TRAYS,13.5696875,620,7524.44
85064,CREAM SWEETHEART LETTER RACK,6.1648028673835125,1595,7493.06
21463,MIRRORED DISCO BALL,6.5647350993377485,1349,7484.81
82580,BATHROOM METAL SIGN,0.7649147516679022,13249,7458.5199999999995
20676,RED RETROSPOT BOWL,1.6147176684881603,5846,7445.51
11001,ASSTD DESIGN RACING CAR PEN,1.8730078125,4829,7408.65
21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",6.161862745098039,1500,7404.09
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2.299032258064516,3728,7368.68
22945,CHRISTMAS METAL TAGS ASSORTED,2.2110693641618497,7641,7365.7
21737,SET 3 WICKER LOG BASKETS,19.868048780487804,398,7362.66
21361,LOVE LARGE WOOD LETTERS,14.29027777777778,556,7361.74
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4.660950226244344,1875,7356.18
21876,POTTERING MUG,1.9827884615384614,5663,7351.25
22798,ANTIQUE GLASS DRESSING TABLE POT,3.730337078651685,2367,7336.09
21114,LAVENDER SCENTED FABRIC HEART,1.8057029702970298,5666,7306.14
22282,12 EGG HOUSE PAINTED WOOD,16.838657407407407,561,7304.69
22465,HANGING METAL STAR LANTERN,1.865506329113924,4517,7284.24
22907,PACK OF 20 NAPKINS PANTRY DESIGN,0.9729777256740914,8686,7279.03
23083,SET 6 PAPER TABLE LANTERN STARS,4.236586345381526,1932,7250.9
23240,SET OF 4 KNICK KNACK TINS DOILEY,4.260486486486487,1819,7248.79
22813,PACK 3 BOXES BIRD PANNETONE,2.3573198847262247,3741,7211.99
85174,S/4 CACTI CANDLES,6.645643835616438,1459,7193.46
22626,BLACK KITCHEN SCALES,9.225457227138643,837,7167.48
21981,PACK OF 12 WOODLAND TISSUES,0.4652304964539007,26204,7129.46
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,0.650046565774156,13987,7123.929999999999
48173C,DOOR MAT BLACK FLOCK,7.367944444444444,1233,7100.21
48116,DOOR MAT MULTICOLOUR STRIPE,8.278953974895398,1102,7078.28
22644,CERAMIC CHERRY CAKE MONEY BANK,1.9670195439739413,4857,7069.88
22781,GUMBALL MAGAZINE RACK,9.49896103896104,867,7060.58
23320,GIANT 50'S CHRISTMAS CRACKER,2.805680473372781,2661,7053.57
23215,JINGLE BELL HEART ANTIQUE SILVER,2.2615962441314554,3564,7038.400000000001
21625,VINTAGE UNION JACK APRON,8.184553571428571,984,7037.62
21700,BIG DOUGHNUT FRIDGE MAGNETS,3.2401704545454546,6335,7028.51
21984,PACK OF 12 PINK PAISLEY TISSUES,0.4113439635535307,25351,7023.95
37450,CERAMIC CAKE BOWL + HANGING CAKES,3.4510804020100503,2444,7023.139999999999
23293,SET OF 12 FAIRY CAKE BAKING CASES,1.0651805054151624,8471,6989.54
22618,COOKING SET RETROSPOT,10.469341563786006,718,6984.349999999999
21497,FANCY FONTS BIRTHDAY WRAP,0.4176907216494845,17500,6978.0
22567,20 DOLLY PEGS RETROSPOT,1.4558431372549019,5561,6955.83
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1.8835779816513762,4526,6951.45
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,3.8622500000000004,1918,6948.650000000001
10002,INFLATABLE POLITICAL GLOBE,0.9791553133514985,8671,6942.26
22498,WOODEN REGATTA BUNTING,6.845091383812011,1135,6933.740000000001
22029,SPACEBOY BIRTHDAY CARD,0.5082160077145612,16779,6931.64
22563,HAPPY STENCIL CRAFT,1.317904411764706,5942,6923.849999999999
22377,BOTTLE BAG RETROSPOT,2.4734174311926607,3618,6920.11
21903,MAN FLU METAL SIGN,2.436167076167076,3436,6908.87
22938,CUPCAKE LACE PAPER SET 6,2.076981818181818,3687,6891.25
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,10.384074074074073,745,6885.44
22085,PAPER CHAIN KIT SKULLS,3.188311688311688,2538,6883.87
21122,SET/10 PINK SPOTTY PARTY CANDLES,1.3205102040816326,5666,6882.16
